"oris_code","unit_id","facility_name","state","fips_code","ertac_region","fuel_type","gen_capacity_mw","annual_so2_2022_tons","avg_annual_so2_rate_2022","annual_nox_2022_tons","avg_annual_nox_rate_2022","annual_so2_2038_tons","avg_annual_so2_rate_2038","annual_nox_2038_tons","avg_annual_nox_rate_2038","longitude","latitude"
56188,"00001","Pinelawn Power","NY","36103","NYCW","Combined Cycle Gas",110.592013084286,0.415126999999999,0.00060630082202698,5.33752100000002,0.00779555020484404,0.23529793902238,0.000606300822026963,3.02548925890103,0.00779588904317163,-73.3881,40.7358
55250,"UP10","University Park Energy","IL","17197","PJMC","Simple Cycle Gas",28.5365802955619,0.0137499999999999,0.000635194877788503,5.33534999999999,0.246471781178829,0.0144781212001807,0.000635194877788503,5.6114444724702,0.246189456257844,-87.7528,41.4405
2716,"4","W H Weatherspoon","NC","37155","SRCA","Oil",57.3,2.20915,0.500050929750897,5.3015,1.20001810835587,0,NA,0,NA,-78.974446,34.58812
7315,"1","Almond Power Plant","CA","06099","CANO","Simple Cycle Gas",47.5113950973769,0.257075499999999,0.000600161821942397,5.30060799999999,0.0123746625200862,0.242742547678938,0.000600161821942399,4.99335980086705,0.0123456886497954,-120.9854,37.5739
7782,"P001","Omega JV2 Hamilton","OH","39017","PJMW","Simple Cycle Gas",36.8997622130042,0.00484999999999999,0.000640703849507252,5.2994,0.700071336098708,0.00514552765659855,0.000640703849507252,5.62231611675833,0.700071949770644,-84.5183,39.3528
7925,"CT01","Lakefield Junction Generating","MN","27091","MISW","Simple Cycle Gas",76.1724734651209,0.0935835,0.000599955808925862,5.28977199999999,0.0339122755538462,0.101578119530054,0.000599955808925862,5.73393602963671,0.0338666264438178,-94.8186,43.7989
7277,"4","Lincoln Combustion Turbine","NC","37109","SRCA","Simple Cycle Gas",121.09764559952,0.2236645,0.00832351326022004,5.2888415,0.196820426828808,0.231197557805868,0.00832351326022005,5.50799359315569,0.198297326948125,-81.036539,35.431078
2292,"CT5A","Sarpy County Station","NE","31153","SPPN","Simple Cycle Gas",30.0420906492439,0.0421479999999998,0.000604456216785865,5.2744355,0.0756421497582584,0.0456331993039809,0.000604456216785863,5.71638302735462,0.0757190666250803,-95.9692,41.1706
1556,"CT3","Perryman","MD","24025","PJME","Oil",43.2254836653005,0.0114774999999999,0.00123745476659435,5.2713035,0.568329308842564,0.0015490529960607,0.00123745476659436,0.715262074094673,0.571384236177507,-76.2208,39.4422
7759,"GT2","Georgetown Substation","IN","18097","MISC","Simple Cycle Gas",88.5832088598031,0.1177335,0.000600060575621615,5.246306,0.0267392152466981,0.126571445953723,0.000600060575621615,5.63525036206881,0.0267160697308557,-86.2439,39.9022
59073,"214JB","Cove Point LNG Terminal","MD","24009","CONUS","Industrial",24.1787800675387,0,0,5.20194400000003,0.0156775822581263,0,0,5.21904583455847,0.0157276046983837,-76.408,38.387
55102,"3","Livingston Generating Station","MI","26137","MISE","Simple Cycle Gas",33.8939096723329,0.0118899999999999,0.000600121790906766,5.2010755,0.262512930504735,0.0124838197786867,0.000600121790906766,5.46261785390113,0.262598793289154,-84.7332,45.0291
56292,"ES6-A","NCEMC Hamlet Plant","NC","37153","SRCA","Simple Cycle Gas",34.0944871740318,0.0330125000000001,0.000613147483045602,5.1951685,0.0964908592131098,0.0348201099998408,0.000613147483045598,5.47786739742611,0.0964597931254299,-79.7421,34.839533
57515,"GT4","Walnut Creek Energy Park","CA","06037","CASO","Simple Cycle Gas",97.1145137327745,0.263223499999999,0.000600028952459509,5.19477999999999,0.0118417177860548,0.260872753574331,0.000600028952459504,5.13518205112167,0.0118113442841604,-117.943,34.0078
56292,"ES2-B","NCEMC Hamlet Plant","NC","37153","SRCA","Simple Cycle Gas",33.3736201346884,0.0328885,0.000614703296903758,5.16519999999999,0.0965402943024852,0.0346795738072047,0.000614703296903758,5.44555787471159,0.0965237461588991,-79.7421,34.839533
55386,"B-2","Columbia Energy Center (SC)","SC","45017","SRCA","Boiler Gas",25.4937747854056,0,0,5.14678050000003,0.0282034401389882,0,0,6.7481332705558,0.0277175170012062,-81.0183,33.8692
56292,"ES6-B","NCEMC Hamlet Plant","NC","37153","SRCA","Simple Cycle Gas",33.8424494506547,0.0332,0.000612658105120265,5.14107549999999,0.0948711317503078,0.0350178339550064,0.000612658105120269,5.42260044893201,0.0948716622545992,-79.7421,34.839533
7145,"1","Pleasant Hill Energy Center","IA","19153","MISW","Simple Cycle Gas",38.5804410930566,0.372099999999999,0.0177361926052326,5.11995,0.244043051139911,0.408630353677829,0.0177361926052327,5.62131300380998,0.243987479717374,-93.5242,41.5572
6034,"CTG121","Belle River","MI","26147","MISE","Simple Cycle Gas",90.3543909966675,0.0919625,0.000599996116050695,5.11816,0.0333926994299418,0.0965110852010477,0.000599996116050695,5.36052764785678,0.033325661627329,-82.4945,42.7748
6761,"A","Rawhide Energy Station","CO","08069","RMRG","Simple Cycle Gas",73.0325490938028,0.105388,0.000600051515790267,5.11603849999999,0.0291293757995821,0.118285704499091,0.000600051515790268,5.73788957151875,0.0291077383307419,-105.0206,40.8611
7754,"2","Nodaway Power Plant","MO","29147","MISC","Simple Cycle Gas",110.285576357355,0.0373099999999999,0.000600059127777468,5.0853445,0.0817879224100227,0.0402644164030701,0.000600059127777469,5.3680598513288,0.08,-94.7913,40.2877
7266,"2","Woodland Generation Station","CA","06099","CANO","Combined Cycle Gas",80.2698040532322,0.528132500000018,0.000600289237724317,5.07450149999997,0.00576781136791578,0.274152992050789,0.000600289237724278,2.62785544559,0.00575398915212487,-121.0172,37.6528
55285,"WH10","Wolf Hills Energy","VA","51191","PJMW","Simple Cycle Gas",25.679410886979,0.0104999999999999,0.000620492198049291,5.07230000000001,0.299745007253851,0.0110131922375849,0.000620492198049292,5.32340333361351,0.299924868677414,-82.1022,36.6643
63335,"CT-7","HO Clarke Generating","TX","48201","TRE","Simple Cycle Gas",45.9518620902006,0.117232499999999,0.000600145280386636,5.06472499999999,0.0259277146286756,0.123066573226362,0.000600145280386633,5.11143265089917,0.0249263638454357,-95.4517,29.6454
7900,"SH6","Sand Hill Energy Center","TX","48453","TRE","Simple Cycle Gas",49.6512633754664,0.1808545,0.000600045218096696,5.063011,0.0167982302885521,0.188081723571714,0.000600045218096697,5.25240025338662,0.0167569586014177,-97.613,30.211
57943,"CT6","Lonesome Creek Station","ND","38053","SPPN","Simple Cycle Gas",52.9115138828534,0.254521999999999,0.000600187443677894,5.04583899999998,0.0118985754104565,0.277096489555824,0.000600187443677888,5.49311719597334,0.0118980214183121,-103.5783,47.7966
7032,"6","Gravel Neck Combustion Turbine","VA","51181","PJMD","Simple Cycle Gas",93.3849158549236,1.5764,0.0548805536794758,5.03975,0.175453102262204,1.6624061573791,0.0548805536794758,5.30911028888789,0.175268186361225,-76.69069304,37.15751182
2490,"CT0001","Arthur Kill","NY","36085","NYCW","Simple Cycle Gas",11.9162599521004,0,0,5.02214999999998,0.325079293158132,0.017853176500639,0.0015,3.8691416860451,0.325080107109224,-74.2027,40.5915
1336,"S-2","Garden City","KS","20055","SPPC","Boiler Gas",88.4846736212343,0.0256874999999999,0.000600168839322646,5.018241,0.117247372317715,0.0199477044925575,0.000600168839322646,3.85528250116114,0.115994320291142,-100.8955,37.9702
7818,"ACT5","Alsey Station","IL","17171","MISC","Simple Cycle Gas",22.9788613377965,0.0102994999999999,0.000599913619894334,5.0039375,0.29146368846546,0.0110241281818006,0.000599913619894334,5.35520945164224,0.291421057016619,-90.4339,39.5606
886,"312","Fisk","IL","17031","PJMC","Oil",39.9416666666666,2.08434999999999,0.500125970271015,5.0014,1.20005278754214,0,NA,0,NA,-87.6533,41.8508
7900,"SH7","Sand Hill Energy Center","TX","48453","TRE","Simple Cycle Gas",49.6297188557034,0.179805499999998,0.000600145679405373,4.99792399999997,0.0166818172669713,0.188448368661691,0.00060014567940537,5.21212109450326,0.0165988805189354,-97.6135,30.211
55234,"CT2","Audrain Power Plant","MO","29007","MISC","Simple Cycle Gas",81.3453156553563,0.1184465,0.000600036826480395,4.9837215,0.0252469801380548,0.128124400929887,0.000600036826480396,5.39088519336927,0.0252467884327481,-91.5369,39.3092
8029,"1","Sycamore Combustion Turbine","IA","19153","MISW","Simple Cycle Gas",53.7716288149919,0.063237,0.00399331511081122,4.97522699999999,0.314177604231952,0.0612996529746837,0.00399331511081122,4.83248019750234,0.314807919114189,-93.6765,41.6719
8007,"U00006","Holtsville Facility","NY","36103","NYCW","Oil",30.2281440512852,0.00685,0.000662338101845361,4.9665,0.480219296761312,0.00019278879625471,0.000662338101845361,0.0291073087472358,0.1,-73.0664,40.8153
7948,"3","Hoosier Energy Lawrence Co Station","IN","18093","MISC","Simple Cycle Gas",43.4735993925016,0.0320504999999999,0.000600115512476234,4.95516949999998,0.0927808952714965,0.0340664753455814,0.000600115512476235,5.26512881164772,0.092750583763142,-86.4511,38.8003
1571,"**GT5","Chalk Point","MD","24033","PJME","Simple Cycle Gas",111.840483419552,4.47845,0.120289493051414,4.94949999999999,0.132941719983024,4.58574667756789,0.120289493051414,5.09809017854502,0.133728861672058,-76.6861,38.5444
55234,"CT6","Audrain Power Plant","MO","29007","MISC","Simple Cycle Gas",81.4105091679128,0.107582,0.000600024212462225,4.94668,0.0275894459231343,0.116344021556968,0.000600024212462226,5.34943067548161,0.0275887655009884,-91.5369,39.3092
56143,"1","Riverside Energy Resource Center","CA","06065","CASO","Simple Cycle Gas",50.9301799104483,0.0637864999999999,0.000600254039302498,4.94404749999999,0.0465252754482283,0.0683484777004213,0.000600254039302499,5.34414851919371,0.0469336968899122,-117.4528,33.9636
8007,"U00005","Holtsville Facility","NY","36103","NYCW","Oil",30.2281440512852,0.00685,0.000662338101845361,4.93195,0.476878598743975,0.00019278879625471,0.000662338101845361,0.0291073087472358,0.1,-73.0664,40.8153
56032,"0001","Equus Power I","NY","36059","NYCW","Simple Cycle Gas",50.2736153873717,0.214004999999999,0.000652471882049631,4.92439150000001,0.0150137940232902,0.16233029634968,0.00065247188204963,3.71631441461319,0.0149373882443208,-73.5683,40.6447
7948,"1","Hoosier Energy Lawrence Co Station","IN","18093","MISC","Simple Cycle Gas",44.2854786814036,0.033816,0.000600229969230671,4.921147,0.0873497726635205,0.0360586896721522,0.000600229969230668,5.24761453621586,0.0873513580289578,-86.4511,38.8003
55199,"8","Elwood Energy Facility","IL","17197","PJMC","Simple Cycle Gas",176.426542867739,0.0884494999999999,0.000600017599032861,4.9190375,0.0333694262862154,0.0932185999280328,0.000600017599032861,5.18270398620249,0.0333593682451789,-88.1236,41.4388
55243,"CT2-1B","Astoria Gas Turbine Power","NY","36081","NYCW","Simple Cycle Gas",22.8252511276193,1.16289999999999,0.129034047723401,4.91794999999999,0.545690080833523,0,NA,0,NA,-73.9133,40.7864
399,"**10A","Harbor Generating Station","CA","06037","CASO","Combined Cycle Gas",102.144515792541,0.155479,0.000601683082643337,4.90384999999999,0.0189772482767481,0.0319064452695742,0.000601683082643337,0.97660003396068,0.0184164583042218,-118.2644,33.7856
55969,"U-01","Hawkeye Energy Greenport, LLC","NY","36103","NYCW","Oil",50.9350166677351,0.1648125,0.000952845465104404,4.89326899999999,0.0282899001968052,0.00461979721698925,0.000952845465104399,0.138141512928393,0.0284920545110556,-72.3767,41.1056
7145,"2","Pleasant Hill Energy Center","IA","19153","MISW","Simple Cycle Gas",29.2019792866507,0.40675,0.0202381811261235,4.89145,0.243378121866938,0.412961009911576,0.0202381811261235,4.92592786251211,0.24140734331574,-93.5242,41.5572
7988,"1","Silver Creek Generating Plant","MS","28065","MISS","Simple Cycle Gas",98.4739659548873,0.107479999999999,0.000600046195406064,4.8911035,0.0273063644074459,0.116097425342693,0.000600046195406064,5.28089274060138,0.0272941418639719,-89.9468,31.6004
874,"5","Joliet 9","IL","17197","PJMC","Boiler Gas",204.143415072344,0.044671,0.000520490280615057,4.88166500000001,0.0568793889932776,0.0451124946648393,0.000520490280615053,6.96353883833936,0.0803425816055785,-88.1153,41.4931
7948,"4","Hoosier Energy Lawrence Co Station","IN","18093","MISC","Simple Cycle Gas",42.9020486497586,0.0329294999999999,0.000600205097187494,4.8811275,0.0889681776377429,0.0349076845131382,0.000600205097187491,5.17494691826753,0.0889783886080973,-86.4511,38.8003
8027,"3","Blue Lake Generating Plant","MN","27139","MISW","Oil",52.2766627137068,0.1619,0.0399990117600553,4.85715,1.20000741179958,0,NA,0,NA,-93.4315,44.7855
7759,"GT3","Georgetown Substation","IN","18097","MISC","Simple Cycle Gas",89.4417126282072,0.101070499999999,0.000600065995652483,4.85324,0.028814187054981,0.10868976977007,0.000600065995652483,5.20737172337207,0.0287494094847029,-86.2439,39.9022
55243,"CT2-1A","Astoria Gas Turbine Power","NY","36081","NYCW","Simple Cycle Gas",22.823516578536,1.16289999999999,0.128914607513829,4.83705,0.536216701586351,0,NA,0,NA,-73.9133,40.7864
8906,"CT0001","Astoria Generating Station","NY","36081","NYCW3","Simple Cycle Gas",17.8737219031889,0,0,4.81875,0.406047634496037,0.00484682635392317,0.00149999999999999,1.31200559092826,0.406040621777057,-73.9122,40.7869
641,"4","Gulf Clean Energy Center","FL","12033","SRSE","Coal",94.9591628643672,0.050702,0.0006030795727527,4.81827399999999,0.0573114004442712,0,NA,0,NA,-87.2289,30.5661
7138,"002001","Forked River Power","NJ","34029","PJME","Oil",35.175400648762,0.0212,0.000611006474651159,4.81555,0.138789256085206,0.00275166254099057,0.000611006474651156,0.624936117099942,0.138767021065729,-74.2098,39.8154
55234,"CT7","Audrain Power Plant","MO","29007","MISC","Simple Cycle Gas",80.455054425426,0.106231999999999,0.000600045340047674,4.811288,0.0271762834553364,0.114866899516572,0.000600045340047674,5.20209387520262,0.027174862396765,-91.5369,39.3092
7869,"UGT013","Glenwood Landing Energy Center","NY","36059","NYCW","Simple Cycle Gas",47.3640605367047,0.297695999999998,0.000597552473675565,4.79049300000001,0.00961575211717828,0.199052954415369,0.000597552473675565,3.17960866811858,0.00954511341233241,-73.6478,40.8275
7948,"6","Hoosier Energy Lawrence Co Station","IN","18093","MISC","Simple Cycle Gas",41.9224500744945,0.0319319999999999,0.000600181926622327,4.77733749999999,0.0897930485054206,0.0337849711541186,0.000600181926622326,5.05206888895163,0.0897487946746423,-86.4511,38.8003
3161,"3","Eddystone Generating Station","PA","42045","PJME","Oil",285.253733692534,0.053553,0.000824133036952402,4.733829,0.0728494177764709,0.00693182510656909,0.0008241330369524,0.598849828820366,0.0711979775191453,-75.323,39.858
55243,"CT3-3A","Astoria Gas Turbine Power","NY","36081","NYCW","Simple Cycle Gas",23.3958592231001,0.969449999999999,0.100261655566127,4.7269,0.488861539734414,0,NA,0,NA,-73.9133,40.7864
63335,"CT-2","HO Clarke Generating","TX","48201","TRE","Simple Cycle Gas",46.4770922439014,0.137046,0.000600134031072165,4.72222450000001,0.0206789517739499,0.144832013280748,0.000600134031072162,4.84558479668502,0.0200784361900678,-95.4517,29.6454
55199,"5","Elwood Energy Facility","IL","17197","PJMC","Simple Cycle Gas",173.25412368612,0.0762935000000001,0.000600035468813953,4.71643699999999,0.0370939789946256,0.0804403083603955,0.000600035468813951,4.97311873873753,0.0370964221133568,-88.1236,41.4388
3992,"9","Blount Street","WI","55025","MISW","Boiler Gas",29.6106766286542,0.0188005,0.000967648734527971,4.71566399999999,0.242711965216835,0.00101974641927485,0.000967648734527972,0.25514294589372,0.24210798297616,-89.3739,43.0792
55234,"CT5","Audrain Power Plant","MO","29007","MISC","Simple Cycle Gas",81.7688211522216,0.112853499999999,0.000600055887743228,4.7037155,0.0250102316724256,0.122075404486829,0.000600055887743228,5.08808238419809,0.0250102287581611,-91.5369,39.3092
120,"CT6","Yucca Power Plant","AZ","04027","SRSG","Simple Cycle Gas",51.145668694163,0.252714499999998,0.000600101674472201,4.68937049999999,0.0111354872366665,0.294987156590649,0.000600101674472201,5.46834133349344,0.0111244192077445,-114.7097,32.7214
2848,"H-7","O H Hutchings","OH","39113","PJMW","Simple Cycle Gas",25,0.00359999999999999,0.00053763440860215,4.68719999999999,0.699999999999999,0.00359999999999999,0.00053763440860215,4.68719999999999,0.699999999999999,-84.2931,39.6094
7988,"2","Silver Creek Generating Plant","MS","28065","MISS","Simple Cycle Gas",94.9412082880776,0.106659999999999,0.000600046887594036,4.66100599999999,0.0262218464593767,0.114634098266262,0.000600046887594036,5.0186314747353,0.0262697944323837,-89.9468,31.6004
55786,"CT02","Edgewood Energy","NY","36103","NYCW","Simple Cycle Gas",47.4414897479247,0.260923,0.000600103822609463,4.64978849999996,0.0106941735806176,0.176731375081592,0.000600103822609457,3.14890063104577,0.0106923137152952,-73.2931,40.7861
1571,"**GT4","Chalk Point","MD","24033","PJME","Simple Cycle Gas",95.8506479170939,7.269,0.197484510818994,4.63344999999999,0.125881772823533,7.56060460948593,0.197484510818994,4.81746940166329,0.125833268278479,-76.6861,38.5444
3406,"JCT11","Johnsonville","TN","47085","SRCE","Simple Cycle Gas",84.0649108805533,0.00885,0.000627826549614259,4.62404999999999,0.32803405160947,0.00976355976899507,0.000627826549614259,5.10137624487387,0.328033987795515,-87.9861,36.0278
4078,"32B","Weston","WI","55073","MISW","Simple Cycle Gas",27.8807803835468,0.007262,0.000600193314811807,4.62230899999999,0.382026846708131,0.00786500257105825,0.000600193314811807,5.00727152143238,0.382114419602394,-89.6553,44.8806
56998,"CT02","Pueblo Airport Generating Station","CO","08101","RMRG","Simple Cycle Gas",80.7050915587134,0.214885499999999,0.000600095145096354,4.62088899999999,0.0129044214473715,0.227272516974348,0.000600095145096347,4.89872235268275,0.0129346897731223,-104.533,38.322
55243,"CT3-3B","Astoria Gas Turbine Power","NY","36081","NYCW","Simple Cycle Gas",23.3981977794456,0.969449999999999,0.100359740158906,4.6206,0.478335360645979,0,NA,0,NA,-73.9133,40.7864
6253,"**5","Germantown Power Plant","WI","55131","MISW","Simple Cycle Gas",105.069211719051,0.0931425000000001,0.000602532367027339,4.58826849999999,0.0296811904325305,0.101626223833205,0.000602532367027338,5.00577781000382,0.0296787880028367,-88.1496,43.1952
762,"4","Ponca","OK","40071","SPPS","Simple Cycle Gas",41.2972624672586,0.0344259999999999,0.000600100381631838,4.57773249999999,0.0797972178080074,0.0362269773755567,0.000600100381631838,4.81464207669638,0.0797546126383613,-97.0868,36.7205
4005,"3","French Island","WI","55063","MISW","Oil",68.9655554388912,1.90489999999999,0.50002624947501,4.57155,1.2000078748425,4.50348391264494,0.50002624947501,10.807824194712,1.20000335338007,-91.26,43.8298
55188,"1","Cordova Energy Company","IL","17161","MISC","Combined Cycle Gas",301.401646770363,0.190832,0.000600028434943556,4.5694045,0.0143674678814823,0.0394073815613335,0.000600028434943556,0.934312143783377,0.0142261127527735,-90.2802,41.7146
55237,"SCE7","Shelby County","IL","17173","MISC","Simple Cycle Gas",46.9830534700974,0.0223,0.000667945647794958,4.5548,0.13642864738011,0.0232405628579523,0.000667945647794955,4.7339033415181,0.136054800108555,-88.4772,39.2794
56292,"ES2-A","NCEMC Hamlet Plant","NC","37153","SRCA","Simple Cycle Gas",33.397157665549,0.03102,0.000613932746497808,4.550317,0.0900576600014721,0.0327047447647751,0.000613932746497808,4.79717270941167,0.0900524201639858,-79.7421,34.839533
7315,"3","Almond Power Plant","CA","06099","CANO","Simple Cycle Gas",48.5440488776601,0.300339499999999,0.000600096410202369,4.54557050000001,0.00908232363499242,0.285940549908399,0.000600096410202353,4.323932992305,0.00907453198739733,-120.9854,37.5739
10870,"TURBIN","Hazleton Generation","PA","42079","PJME","Simple Cycle Gas",61.6700579897064,0.0412134999999999,0.00239479625506824,4.54234249999999,0.263942271542997,0.0433107625123166,0.00239479625506824,4.75969507562269,0.263179387320333,-76.0416,40.9282
55234,"CT1","Audrain Power Plant","MO","29007","MISC","Simple Cycle Gas",81.6133457393235,0.118163499999999,0.000600070087186773,4.5293275,0.0230012986059354,0.127835711601102,0.000600070087186777,4.90007452144908,0.0230013046313914,-91.5369,39.3092
7863,"1","Elk Mound Generating Station","WI","55017","MISW","Simple Cycle Gas",43.9189528064183,0.0787999999999992,0.000628513955322859,4.51580000000001,0.0360183162366371,0.085050075693928,0.000628513955322866,4.87398655370306,0.0360184108252014,-91.5678,44.9019
886,"332","Fisk","IL","17031","PJMC","Oil",39.9416666666666,1.88049999999999,0.500106377320355,4.51244999999999,1.20005584809318,0,NA,0,NA,-87.6533,41.8508
55234,"CT3","Audrain Power Plant","MO","29007","MISC","Simple Cycle Gas",81.7176859338269,0.113520499999999,0.000600055244271954,4.5093695,0.0238359663394277,0.122754816144616,0.000600055244271954,4.87617597912608,0.0238359280732454,-91.5369,39.3092
60460,"CT2","Chamon Power, LLC","TX","48201","TRE","Simple Cycle Gas",43.4427036198022,0.231353499999999,0.000600110770964714,4.50500350000001,0.0116855855804375,0.239966314789613,0.000600110770964715,4.60410961398015,0.0115140150919685,-95.129881,29.752454
54768,"GT1","Live Oak Limited","CA","06029","CANO","Simple Cycle Gas",48.8440242071555,0.210603999999997,0.000600241809346964,4.49166449999998,0.0128016791060927,0.117895247549296,0.000600241809346974,2.55133534387297,0.0129896511936739,-119.0298,35.4837
8007,"U00015","Holtsville Facility","NY","36103","NYCW","Oil",30.4188934045889,0.00404999999999999,0.000648020736663572,4.48694999999999,0.717934973919164,0.000113354799480977,0.000648020736663573,0.0174924648344744,0.0999999999999999,-73.0664,40.8153
55672,"CT1","AL Sandersville Energy Facility","GA","13303","SRSE","Simple Cycle Gas",93.4845364342523,0.0377,0.000612579324554115,4.4759,0.0727279522220626,0.0379670254396529,0.000612579324554114,4.50249470037405,0.0726455425576481,-82.8608,33.1189
3548,"GT-2A","Decker Creek","TX","48453","TRE","Simple Cycle Gas",19.8404051464549,0,0,4.47545,0.700082124281412,0,0,3.74440448370428,0.700080236824868,-97.6128,30.3036
10350,"CTGA","Greenleaf One","CA","06101","CANO","Simple Cycle Gas",33.528150507237,0.00693099999999999,0.000640418975010862,4.471381,0.413152104588522,0.00589634283938139,0.000640418975010862,3.7085818098558,0.402799875466697,-121.694,39.054
57943,"CT1","Lonesome Creek Station","ND","38053","SPPN","Simple Cycle Gas",47.017693834979,0.3065975,0.000600128565185444,4.45877799999999,0.00872753379796124,0.340160729108159,0.000600128565185446,4.91843320731784,0.00867734576947468,-103.5783,47.7966
8007,"U00016","Holtsville Facility","NY","36103","NYCW","Oil",30.4171755479848,0.00404999999999999,0.000650832422703605,4.45779999999999,0.716365623192131,0.000113355150603891,0.000650832422703606,0.0174169489179727,0.1,-73.0664,40.8153
56998,"CT04","Pueblo Airport Generating Station","CO","08101","RMRG","Combined Cycle Gas",37.913389868963,0.494875000000001,0.000600192292817705,4.4399855,0.00538488522823411,0.245037011826332,0.000600192292817703,2.20003169744653,0.00538874539368735,-104.533,38.322
55381,"CT-005","Commonwealth Chesapeake","VA","51001","PJME","Oil",44.6946715833404,0.0281414999999999,0.000897793693890585,4.4290515,0.141299309085039,0.00365634718443696,0.000897793693890586,0.575471903281738,0.141303607047129,-75.54,37.9667
57515,"GT5","Walnut Creek Energy Park","CA","06037","CASO","Simple Cycle Gas",97.0229920478443,0.255076499999999,0.00060004277657039,4.42401699999999,0.0104070717775828,0.249441085618151,0.000600042776570391,4.32316870392036,0.0103995945425512,-117.943,34.0078
4005,"4","French Island","WI","55063","MISW","Oil",67.1888586248099,1.84135,0.500040734303715,4.4188,1.19997827503801,5.21304831081068,0.500040734303715,12.5101770122201,1.19998851468291,-91.26,43.8298
1592,"J3T2","Medway Station","MA","25021","ISNE","Oil",15.7536417592973,0,0,4.4158,0.504986048213714,0,NA,0,NA,-71.4478,42.1364
1001,"4","Cayuga","IN","18165","MISC","Simple Cycle Gas",100.346857786189,0.0552295000000001,0.0006499332350246,4.4150025,0.0519551481991814,0.0595440401075053,0.000649933235024599,4.7753423960709,0.0521236672255511,-87.4272,39.9239
55836,"1A","Island Street Peaking Plant","WI","55087","MISW","Simple Cycle Gas",26.4572119474691,0.0310689999999999,0.000737434796661594,4.4140065,0.104768160732255,0.0336189754335266,0.000737434796661593,4.76884101751792,0.104604892347722,-88.2656,44.2761
641,"5","Gulf Clean Energy Center","FL","12033","SRSE","Coal",91.7868027311467,0.047251,0.000600362200697268,4.41096649999999,0.0560448996876664,0,NA,0,NA,-87.2289,30.5661
10745,"018","Midland Cogeneration Venture","MI","26111","MISE","Boiler Gas",19.5925922036885,0.0962364999999998,0.000600251037431531,4.382268,0.0273332977955661,0.0341872330679781,0.000600251037431532,1.5682049554267,0.0275341572547982,-84.2242,43.5861
561,"10","Franklin Drive","CT","09005","ISNE","Oil",5.28027444253859,0,0,4.3725,1.2,0,NA,0,NA,-73.1156,41.7994
7981,"2","Mill Creek Combustion Turbine Station","SC","45021","SRCA","Simple Cycle Gas",102.014417196795,0.0537025,0.000750138316901099,4.3680735,0.0610150235722786,0.0562850196085345,0.000750138316901098,4.61148149392992,0.0614594965114417,-81.4306,35.1597
55109,"T1","Rocky Road Power, LLC","IL","17089","PJMC","Simple Cycle Gas",119.618002274863,0.026639,0.000600083938314912,4.36163499999999,0.098252453481443,0.0279013159339803,0.000600083938314912,4.56832522041382,0.0982526629301595,-88.2397,42.0931
55786,"CT01","Edgewood Energy","NY","36103","NYCW","Simple Cycle Gas",47.6381508014617,0.2316575,0.000600121047218852,4.34734399999997,0.0112620253343861,0.14973935419561,0.000600121047218843,2.78903452943824,0.0111778118152526,-73.2931,40.7861
55202,"CT02","Pinckneyville Power Plant","IL","17145","MISC","Simple Cycle Gas",46.7289101232381,0.027379,0.000600032251267795,4.344075,0.0952038095593757,0.0286614963852061,0.000600032251267796,4.54747171443202,0.0952019271330047,-89.3467,38.1114
55447,"CT01","Columbia Energy Center (MO)","MO","29019","MISC","Simple Cycle Gas",44.1896590616838,0.0557884999999999,0.000600111571690091,4.3405305,0.0466906724562191,0.0602924642717875,0.000600111571690094,4.68015400231347,0.0465831776491884,-92.2633,39.0183
63688,"CT-10","Topaz Generating","TX","48167","TRE","Simple Cycle Gas",45.8220473963867,0.1807825,0.000600088572419368,4.33241899999999,0.0143810110648571,0.190157295524427,0.000600088572419369,4.44343595568893,0.0140223657048369,-94.976,29.42682
1592,"J3T1","Medway Station","MA","25021","ISNE","Oil",14.2213235421017,0,0,4.30099999999999,0.494854138262315,0,NA,0,NA,-71.4478,42.1364
57703,"CT02","Cheyenne Prairie Generating Station","WY","56021","RMRG","Combined Cycle Gas",52.7929081616659,0.317999499999998,0.000600166254995688,4.29844500000001,0.00811253362962821,0.157853238493796,0.000600166254995694,2.13284446144998,0.00810918600803401,-104.72143,41.12253
59882,"J5","Exelon West Medway II","MA","25021","ISNE","Simple Cycle Gas",103.367144319352,0.278219499999999,0.000648720366000189,4.28525899999998,0.00999187615133231,0.273145116443193,0.000648720366000191,4.20390776519595,0.00998429193822374,-71.4478,42.1364
7948,"5","Hoosier Energy Lawrence Co Station","IN","18093","MISC","Simple Cycle Gas",46.3942395089891,0.029854,0.0006001734439736,4.27948549999999,0.0860331463445461,0.03213608062541,0.0006001734439736,4.60678482851001,0.0860363137745554,-86.4511,38.8003
2790,"CT6","R M Heskett","ND","38059","MISW","Simple Cycle Gas",47.8119509734203,0.0226439999999999,0.000600043818780194,4.27241749999999,0.113214878648795,0.0201755715911969,0.000600043818780196,3.77270893287607,0.112204537303758,-100.8839,46.8669
55651,"CT-01","Spring Creek Power Plant","OK","40083","SPPS","Simple Cycle Gas",65.3973523081665,0.0901865,0.000600053926442137,4.20819499999999,0.0279991343824648,0.0968968783094772,0.000600053926442135,4.52130525997385,0.0279991163928491,-97.655,35.7422
